,id,maximum,minimum,mean,peak_to_peak,trimmed_mean,variance,standard_deviation,mean_abs_deviation,median_abs_deviation,crest_factor,Peak2RMS,skewness,kurtosis,shape_factor,rms,mean_frequency,frequency_center,rms_frequency,sd_frequency,largest_freq_amp,largest_freq_idx,largest_sideband_amp,sideband_index,sideband_level_factor,figure_of_merit,state
12,1562904631274,343.03999999999996,222.49,289.1331746031746,565.53,283.2681052631579,957.9333528848576,30.950498427082845,28.12153019232385,26.51920634920634,1.1797031489016363,1.1797031489016363,0.37951332186495595,1.7184550892700254,1.0057130843685067,290.7850168234167,3.6716171950556817,7.773931267598859,22.040290120220092,27.15444094477411,3.6585428607447614,4.040404040404041,2.197451175046745,6.0606060606060606,0.007556961493587472,0.010348941197525833,old
13,1562904694247,334.93,198.11,285.41370370370373,533.04,280.1548421052632,877.233008504801,29.618119597719247,26.866913580246937,24.85973544973545,1.16722162439832,1.16722162439832,0.2625865852140748,1.9729355645498448,1.005369957122576,286.94636305478826,3.631571816603727,8.164594636215613,22.51984945749319,26.799557191539463,3.5185188665048917,4.040404040404041,2.1478709310932174,9.090909090909092,0.00748526974946573,0.009881506822269875,old
14,1562904757256,338.19,199.45999999999998,285.8875661375661,537.65,280.58063157894736,967.4297993673189,31.103533551146867,27.738865653257196,26.03714285714285,1.1760080392865426,1.1760080392865426,0.16175263033396975,2.2225440924045174,1.005900916227079,287.57456471570737,3.731115989382256,9.246836131049895,24.33918479301162,26.838662617254585,3.563546312366019,4.040404040404041,2.232879348289599,9.090909090909092,0.0077645230915919,0.009950446719813447,old
15,1562904824547,337.45,179.60000000000002,285.4251322751323,517.05,279.84547368421056,1001.012294823773,31.63877833962261,28.564872763920373,26.506825396825402,1.175074322562418,1.175074322562418,0.13727433309092915,2.3528242484675372,1.0061248721445122,287.173324717148,3.714656759548098,8.739293693649284,23.32219777708375,26.799587648017535,3.803222777473902,4.040404040404041,2.710747146165076,9.090909090909092,0.009439411368848526,0.009584700071461213,old
16,1562904887535,338.25,196.18,284.9098421052632,534.4300000000001,279.61270833333333,1048.5742394487534,32.38169605577746,29.392228254847648,27.69563157894733,1.1796231283094776,1.1796231283094776,0.23913458831101367,1.8762492554074495,1.0064381117613894,286.74412351065666,3.682414663294941,7.860897206237229,22.01197375808737,26.90312901284747,4.254694470609298,4.040404040404041,2.502161667263095,9.090909090909092,0.008726113151435181,0.009872559869816626,old
17,1562904950590,336.78,187.12,283.7221693121694,523.9,278.54631578947374,1020.0694370930263,31.93852590670124,28.762602950645288,27.029894179894168,1.179556184939912,1.179556184939912,0.2100026448058622,2.006431343605794,1.0063160251409953,285.51416566660276,3.6540746681179415,7.749558018811314,21.50928747978358,26.647320514413362,4.061631981861302,4.040404040404041,2.549651789661327,9.090909090909092,0.008930036041148922,0.009769972077535424,old
18,1562905013659,334.11,190.52999999999997,282.6879365079365,524.64,277.65094736842104,923.2100100277148,30.38437114747835,27.601254724111854,25.96132275132275,1.1751354503335787,1.1751354503335787,0.22981820201359454,1.934808726678311,1.0057597950676909,284.31616109033064,3.6267659999320143,8.264009754608653,22.623072914238453,26.544708111256927,3.727978385565691,4.040404040404041,2.5041024275145474,9.090909090909092,0.008807457226179148,0.009819566586970656,old
19,1562932475318,356.36,252.08,303.7822105263158,608.44,298.1288541666667,973.782270903047,31.205484628556036,28.739143490304716,25.8621052631579,1.1669366145008004,1.1669366145008004,0.44176117214467653,1.625482310102327,1.0052621839246154,305.3807683911315,3.629605077834836,4.563779230835208,16.280530503742526,28.706843660625484,4.0822317826211485,4.040404040404041,2.613678919643386,6.0606060606060606,0.008558754152769004,0.010541485572593377,old
20,1562932538679,341.2,209.62,296.299052631579,550.8199999999999,292.86052083333334,800.684588576177,28.296370590168927,25.191981163434917,23.36263157894735,1.1463238418449826,1.1463238418449826,0.15653981356814514,2.0548676828675654,1.0045497141548425,297.6471286254033,3.719970867341189,7.350155447709473,21.372600747497728,27.96646158074593,4.636192532229625,4.040404040404041,2.7967923804514907,6.0606060606060606,0.00939633583353437,0.009784211612663019,old
21,1562933642724,356.78999999999996,257.51,302.99431578947366,614.3,296.6146875,1011.3448455844875,31.801648472751967,29.32373628808864,26.09094736842105,1.1711139208114005,1.1711139208114005,0.47934109099339445,1.6280188499030337,1.0054929943691295,304.6586618599835,3.63982578617527,4.551076356604783,16.115214637746558,28.633250948186063,4.58388521644217,4.040404040404041,2.766382592360129,6.0606060606060606,0.009080268965507097,0.010670688281107234,old
22,1562933706000,345.56,231.94,296.0138947368421,577.5,291.5755208333333,890.9582806204986,29.848924279117643,26.83561551246539,24.138210526315792,1.1614875974762768,1.1614875974762768,0.291834858873521,1.8360784061306727,1.0050711142360516,297.5150150125111,3.7611317466392142,7.775390507884785,21.977462175214985,27.94092416101266,4.194620708276889,4.040404040404041,2.713100237452878,6.0606060606060606,0.009119204411712755,0.010268010178754054,old
23,1562933769165,337.15,211.01,292.4389947089947,548.16,289.47642105263157,811.7434958147868,28.491112575938253,25.380448475686592,23.491587301587316,1.1474571737823973,1.1474571737823973,0.09536859520193149,2.0641908771732638,1.0047346878051588,293.82360205099627,3.657431284494653,7.2973958276889395,20.933578867454617,27.45868182840386,4.46190878971006,4.040404040404041,2.5622968962595682,9.090909090909092,0.008720527821365603,0.00991768373162259,old
24,1562933832456,340.4,202.52999999999997,292.7136842105263,542.93,289.0254166666667,903.8658222160664,30.064361330586525,26.69282548476455,24.512421052631588,1.1568253650607323,1.1568253650607323,0.12116247349850523,2.1576464818765086,1.0052607427002085,294.253575587988,3.805860519778015,9.02405463526579,23.934831261157417,27.620469681813425,4.120830753629188,4.040404040404041,2.438418999785642,9.090909090909092,0.008286794799054203,0.009762189026100598,old
25,1562933899929,338.03999999999996,196.26999999999998,291.79494736842105,534.31,288.805,952.6261123656511,30.864641782558422,27.472198337950143,25.031263157894738,1.1520578614183765,1.1520578614183765,-0.010939383147726231,2.3286705110137653,1.0055786260968107,293.422762276728,3.843857015811257,9.2997062542435,24.1705465328368,27.53120731754875,4.558169937560664,4.040404040404041,2.7860388766255557,9.090909090909092,0.009494965063405794,0.00963744547360583,old
26,1562933963205,333.74,220.61,291.25105263157894,554.35,288.7245833333333,767.0552346814402,27.69576203467672,24.79963434903049,22.51115789473682,1.1407382777303228,1.1407382777303228,0.11804058261573408,1.917348302418525,1.0045111073668564,292.56491740070993,3.739192649109027,8.61403990517984,23.195703621169987,27.47838748983895,4.14641099039249,4.040404040404041,2.557802989937411,9.090909090909092,0.008742685256531048,0.010017582949779277,old
27,1563163743835,336.62,213.39999999999998,292.0385714285714,550.02,289.00610526315785,824.7967466364324,28.719274827830045,25.685321239606957,23.410846560846572,1.1471224582168296,1.1471224582168296,0.10173878774569024,2.0240290512226595,1.004823811147526,293.4473103449361,3.7578374021123966,8.808793448844373,23.537797545417625,27.408196038065885,4.024253220442904,4.040404040404041,2.6752070085625173,9.090909090909092,0.009116481611018733,0.009964980707592988,old
28,1563250148633,347.49,253.61,298.5414285714286,601.1,293.90042105263166,902.3818651549509,30.039671522088103,27.77245653817082,24.903386243386247,1.1581110732004227,1.1581110732004227,0.3824204747859253,1.5518297037794337,1.0050495889574673,300.0489400724894,3.5600327076170966,4.799981518756173,16.911345679480533,28.058642656198803,4.5183118743102755,4.040404040404041,2.731406828817121,6.0606060606060606,0.009103204391114447,0.010653205806785833,old
29,1563250211765,342.03,217.88,293.9457671957672,559.91,289.9731578947368,893.5618254696118,29.892504503129405,27.041999944010524,24.863227513227493,1.1576115720823899,1.1576115720823899,0.2289858129124225,1.8407358145195485,1.0051575291096253,295.4618010467305,3.6310909923926356,6.6593039288582805,20.103401090562308,27.612039462537517,4.39097246411245,4.040404040404041,2.620821095703421,9.090909090909092,0.008870253570575472,0.010078344725793463,old
30,1563250274593,335.98,224.88,291.4965079365079,560.86,288.258947368421,794.4956587049636,28.186799369651098,25.48495170907868,23.701851851851856,1.1472527689082337,1.1472527689082337,0.22733082067188015,1.7268407967702804,1.00466426446539,292.85612474026146,3.5938741495674695,6.860098539557363,20.580521125275677,27.376067822704467,3.726782461046611,4.040404040404041,2.417604937768634,9.090909090909092,0.008255265072270026,0.010180270249273773,old
31,1563250342275,337.57,206.33999999999997,291.4516842105263,543.91,288.8326041666666,919.908327689751,30.329990565276326,27.108495290858723,25.42989473684211,1.152015452112781,1.152015452112781,0.03707177269556411,2.0596559899086517,1.0054002063663163,293.0255834510736,3.776738973025392,8.77597897814266,23.546215443596694,27.504989759574052,4.2154852520677615,4.040404040404041,2.7390273772918943,9.090909090909092,0.009347400131528887,0.009822157035326977,old
32,1563250405438,337.57,206.06,291.70037037037036,543.63,288.1589473684211,875.4369136194395,29.587783181905323,26.508395061728393,24.30761904761906,1.1513415141234689,1.1513415141234689,0.08702998468765621,2.124902768538902,1.005131072215081,293.19710603590664,3.754746832465276,8.830732206017972,23.66150234958007,27.38056003562727,4.278483867485819,4.040404040404041,2.7566300287811267,9.090909090909092,0.0094019687508223,0.009860629256991077,old
33,1563421668558,356.49,258.03999999999996,300.8740211640212,614.53,293.6493684210526,1126.4260039360602,33.56227054202472,31.649592116682104,28.442645502645483,1.1775444778130166,1.1775444778130166,0.48367262943045514,1.4700727697870324,1.0062023824934125,302.7401569256116,3.535577297673444,3.8263131575248086,14.487385455450214,28.300945671675628,3.4447407600449447,4.040404040404041,2.468053446543051,9.090909090909092,0.008152382133928448,0.01080678706955872,old
34,1563421731360,344.3,241.33999999999997,296.7697883597884,585.64,291.68494736842104,849.4888962515048,29.145992799208347,26.824815094762204,24.016190476190477,1.154603605577562,1.154603605577562,0.39937921999147313,1.620276103863848,1.0048111054201054,298.1975790970897,3.6261196451015074,6.332007587000499,19.77358895889358,27.8776195055961,3.459477166725883,4.040404040404041,2.2591743675673372,6.0606060606060606,0.007576098955624908,0.01044117177745777,old
