,tag_id,value,time_delta
10627,1562904568178,267.21000000000004,0 days 00:00:01.870000
10631,1562904568178,266.97,0 days 00:00:01.880000
10635,1562904568178,267.28,0 days 00:00:01.890000
10639,1562904631274,314.43,0 days 00:00:00
10643,1562904631274,314.58000000000004,0 days 00:00:00.010000
10647,1562904631274,314.27,0 days 00:00:00.020000
10651,1562904631274,313.28999999999996,0 days 00:00:00.030000
10655,1562904631274,312.86,0 days 00:00:00.040000
10659,1562904631274,312.86,0 days 00:00:00.050000
10663,1562904631274,312.74,0 days 00:00:00.060000
10667,1562904631274,313.02,0 days 00:00:00.070000
10671,1562904631274,313.75,0 days 00:00:00.080000
10675,1562904631274,314.0,0 days 00:00:00.090000
10679,1562904631274,314.43,0 days 00:00:00.100000
10683,1562904631274,314.34000000000003,0 days 00:00:00.110000
10687,1562904631274,314.52,0 days 00:00:00.120000
10691,1562904631274,315.47,0 days 00:00:00.130000
10695,1562904631274,316.41999999999996,0 days 00:00:00.140000
10699,1562904631274,307.91999999999996,0 days 00:00:00.150000
10703,1562904631274,258.68,0 days 00:00:00.160000
10707,1562904631274,321.83000000000004,0 days 00:00:00.170000
10711,1562904631274,326.89,0 days 00:00:00.180000
10715,1562904631274,333.65,0 days 00:00:00.190000
10719,1562904631274,332.41999999999996,0 days 00:00:00.200000
10723,1562904631274,333.31,0 days 00:00:00.210000
10727,1562904631274,335.46000000000004,0 days 00:00:00.220000
10731,1562904631274,337.82,0 days 00:00:00.230000
10735,1562904631274,339.88,0 days 00:00:00.240000
10739,1562904631274,341.38,0 days 00:00:00.250000
10743,1562904631274,341.69,0 days 00:00:00.260000
10747,1562904631274,342.89,0 days 00:00:00.270000
10751,1562904631274,343.03999999999996,0 days 00:00:00.280000
10755,1562904631274,342.95,0 days 00:00:00.290000
10759,1562904631274,342.55,0 days 00:00:00.300000
10763,1562904631274,341.84000000000003,0 days 00:00:00.310000
10767,1562904631274,340.61,0 days 00:00:00.320000
10771,1562904631274,340.58000000000004,0 days 00:00:00.330000
10775,1562904631274,339.63,0 days 00:00:00.340000
10779,1562904631274,339.41999999999996,0 days 00:00:00.350000
10783,1562904631274,338.5,0 days 00:00:00.360000
10787,1562904631274,337.27,0 days 00:00:00.370000
10791,1562904631274,337.33000000000004,0 days 00:00:00.380000
10795,1562904631274,336.32,0 days 00:00:00.390000
10799,1562904631274,336.03999999999996,0 days 00:00:00.400000
10803,1562904631274,334.93,0 days 00:00:00.410000
10807,1562904631274,333.98,0 days 00:00:00.420000
10811,1562904631274,332.57,0 days 00:00:00.430000
10815,1562904631274,332.51,0 days 00:00:00.440000
10819,1562904631274,331.34000000000003,0 days 00:00:00.450000
10823,1562904631274,331.07,0 days 00:00:00.460000
10827,1562904631274,330.15,0 days 00:00:00.470000
10831,1562904631274,329.96000000000004,0 days 00:00:00.480000
10835,1562904631274,328.98,0 days 00:00:00.490000
10839,1562904631274,328.8,0 days 00:00:00.500000
10843,1562904631274,326.74,0 days 00:00:00.510000
10847,1562904631274,326.91999999999996,0 days 00:00:00.520000
10851,1562904631274,326.0,0 days 00:00:00.530000
10855,1562904631274,325.90999999999997,0 days 00:00:00.540000
10859,1562904631274,325.05,0 days 00:00:00.550000
10863,1562904631274,323.76,0 days 00:00:00.560000
10867,1562904631274,323.76,0 days 00:00:00.570000
10871,1562904631274,322.84000000000003,0 days 00:00:00.580000
10875,1562904631274,322.59000000000003,0 days 00:00:00.590000
10879,1562904631274,321.61,0 days 00:00:00.600000
10883,1562904631274,321.37,0 days 00:00:00.610000
10887,1562904631274,320.16999999999996,0 days 00:00:00.620000
10891,1562904631274,320.38,0 days 00:00:00.630000
10895,1562904631274,319.0,0 days 00:00:00.640000
10899,1562904631274,319.19,0 days 00:00:00.650000
10903,1562904631274,318.7,0 days 00:00:00.660000
10907,1562904631274,274.31,0 days 00:00:00.670000
10911,1562904631274,316.85,0 days 00:00:00.680000
10915,1562904631274,317.25,0 days 00:00:00.690000
10919,1562904631274,317.44,0 days 00:00:00.700000
10923,1562904631274,317.07,0 days 00:00:00.710000
10927,1562904631274,316.85,0 days 00:00:00.720000
10931,1562904631274,259.32,0 days 00:00:00.730000
10935,1562904631274,259.57,0 days 00:00:00.740000
10939,1562904631274,259.63,0 days 00:00:00.750000
10943,1562904631274,258.47,0 days 00:00:00.760000
10947,1562904631274,258.1,0 days 00:00:00.770000
10951,1562904631274,258.13,0 days 00:00:00.780000
10955,1562904631274,258.47,0 days 00:00:00.790000
10959,1562904631274,258.5,0 days 00:00:00.800000
10963,1562904631274,258.53,0 days 00:00:00.810000
10967,1562904631274,258.37,0 days 00:00:00.820000
10971,1562904631274,258.47,0 days 00:00:00.830000
10975,1562904631274,259.48,0 days 00:00:00.840000
10979,1562904631274,260.37,0 days 00:00:00.850000
10983,1562904631274,261.35,0 days 00:00:00.860000
10987,1562904631274,261.38,0 days 00:00:00.870000
10991,1562904631274,262.27,0 days 00:00:00.880000
10995,1562904631274,265.22,0 days 00:00:00.890000
10999,1562904631274,265.46000000000004,0 days 00:00:00.900000
11003,1562904631274,222.61,0 days 00:00:00.910000
11007,1562904631274,274.64,0 days 00:00:00.920000
11011,1562904631274,275.01,0 days 00:00:00.930000
11015,1562904631274,279.31,0 days 00:00:00.940000
11019,1562904631274,279.22,0 days 00:00:00.950000
11023,1562904631274,281.49,0 days 00:00:00.960000
11027,1562904631274,243.12,0 days 00:00:00.970000
11031,1562904631274,243.18,0 days 00:00:00.980000
11035,1562904631274,285.3,0 days 00:00:00.990000
11039,1562904631274,286.58000000000004,0 days 00:00:01
11043,1562904631274,286.58000000000004,0 days 00:00:01.010000
11047,1562904631274,286.8,0 days 00:00:01.020000
11051,1562904631274,286.86,0 days 00:00:01.030000
11055,1562904631274,286.37,0 days 00:00:01.040000
11059,1562904631274,285.2,0 days 00:00:01.050000
11063,1562904631274,285.11,0 days 00:00:01.060000
11067,1562904631274,285.14,0 days 00:00:01.070000
11071,1562904631274,283.55,0 days 00:00:01.080000
11075,1562904631274,283.27,0 days 00:00:01.090000
11079,1562904631274,282.81,0 days 00:00:01.100000
11083,1562904631274,282.78,0 days 00:00:01.110000
11087,1562904631274,281.89,0 days 00:00:01.120000
11091,1562904631274,280.87,0 days 00:00:01.130000
11095,1562904631274,279.95,0 days 00:00:01.140000
11099,1562904631274,279.13,0 days 00:00:01.150000
11103,1562904631274,279.31,0 days 00:00:01.160000
11107,1562904631274,278.63,0 days 00:00:01.170000
11111,1562904631274,278.48,0 days 00:00:01.180000
11115,1562904631274,277.15999999999997,0 days 00:00:01.190000
11119,1562904631274,275.56,0 days 00:00:01.200000
11123,1562904631274,276.02,0 days 00:00:01.210000
11127,1562904631274,273.69,0 days 00:00:01.220000
11131,1562904631274,273.90999999999997,0 days 00:00:01.230000
11135,1562904631274,273.16999999999996,0 days 00:00:01.240000
11139,1562904631274,272.62,0 days 00:00:01.250000
11143,1562904631274,271.78999999999996,0 days 00:00:01.260000
11147,1562904631274,271.11,0 days 00:00:01.270000
11151,1562904631274,270.9,0 days 00:00:01.280000
11155,1562904631274,269.82,0 days 00:00:01.290000
11159,1562904631274,268.53,0 days 00:00:01.300000
11163,1562904631274,268.1,0 days 00:00:01.310000
11167,1562904631274,268.01,0 days 00:00:01.320000
11171,1562904631274,267.52,0 days 00:00:01.330000
11175,1562904631274,266.41999999999996,0 days 00:00:01.340000
11179,1562904631274,265.53,0 days 00:00:01.350000
11183,1562904631274,242.47000000000003,0 days 00:00:01.360000
11187,1562904631274,264.88,0 days 00:00:01.370000
11191,1562904631274,262.58000000000004,0 days 00:00:01.380000
11195,1562904631274,263.03999999999996,0 days 00:00:01.390000
11199,1562904631274,264.08000000000004,0 days 00:00:01.400000
11203,1562904631274,263.25,0 days 00:00:01.410000
11207,1562904631274,263.22,0 days 00:00:01.420000
11211,1562904631274,262.27,0 days 00:00:01.430000
11215,1562904631274,262.33000000000004,0 days 00:00:01.440000
11219,1562904631274,261.03999999999996,0 days 00:00:01.450000
11223,1562904631274,261.01,0 days 00:00:01.460000
11227,1562904631274,261.03999999999996,0 days 00:00:01.470000
11231,1562904631274,261.14,0 days 00:00:01.480000
11235,1562904631274,260.86,0 days 00:00:01.490000
11239,1562904631274,260.91999999999996,0 days 00:00:01.500000
11243,1562904631274,261.28999999999996,0 days 00:00:01.510000
11247,1562904631274,261.40999999999997,0 days 00:00:01.520000
11251,1562904631274,260.49,0 days 00:00:01.530000
11255,1562904631274,261.2,0 days 00:00:01.540000
11259,1562904631274,261.16999999999996,0 days 00:00:01.550000
11263,1562904631274,262.52,0 days 00:00:01.560000
11267,1562904631274,262.58000000000004,0 days 00:00:01.570000
11271,1562904631274,263.59000000000003,0 days 00:00:01.580000
11275,1562904631274,262.73,0 days 00:00:01.590000
11279,1562904631274,260.91999999999996,0 days 00:00:01.600000
11283,1562904631274,260.55,0 days 00:00:01.610000
11287,1562904631274,261.81,0 days 00:00:01.620000
11291,1562904631274,263.15999999999997,0 days 00:00:01.630000
11295,1562904631274,268.07,0 days 00:00:01.640000
11299,1562904631274,222.49,0 days 00:00:01.650000
11303,1562904631274,261.40999999999997,0 days 00:00:01.660000
11307,1562904631274,260.49,0 days 00:00:01.670000
11311,1562904631274,259.53999999999996,0 days 00:00:01.680000
11315,1562904631274,259.97,0 days 00:00:01.690000
11319,1562904631274,260.31,0 days 00:00:01.700000
11323,1562904631274,260.95,0 days 00:00:01.710000
11327,1562904631274,261.32,0 days 00:00:01.720000
11331,1562904631274,262.09000000000003,0 days 00:00:01.730000
11335,1562904631274,263.44,0 days 00:00:01.740000
11339,1562904631274,264.21000000000004,0 days 00:00:01.750000
11343,1562904631274,264.24,0 days 00:00:01.760000
11347,1562904631274,265.1,0 days 00:00:01.770000
11351,1562904631274,265.91999999999996,0 days 00:00:01.780000
11355,1562904631274,265.86,0 days 00:00:01.790000
11359,1562904631274,265.96000000000004,0 days 00:00:01.800000
11363,1562904631274,266.16999999999996,0 days 00:00:01.810000
11367,1562904631274,265.68,0 days 00:00:01.820000
11371,1562904631274,265.68,0 days 00:00:01.830000
11375,1562904631274,265.59000000000003,0 days 00:00:01.840000
11379,1562904631274,264.94,0 days 00:00:01.850000
11383,1562904631274,265.62,0 days 00:00:01.860000
11387,1562904631274,265.56,0 days 00:00:01.870000
11391,1562904631274,264.94,0 days 00:00:01.880000
11395,1562904694247,313.88,0 days 00:00:00
11399,1562904694247,313.72,0 days 00:00:00.010000
11403,1562904694247,313.65999999999997,0 days 00:00:00.020000
11407,1562904694247,312.43,0 days 00:00:00.030000
11411,1562904694247,312.59000000000003,0 days 00:00:00.040000
11415,1562904694247,312.43,0 days 00:00:00.050000
11419,1562904694247,312.15999999999997,0 days 00:00:00.060000
11423,1562904694247,311.97,0 days 00:00:00.070000
11427,1562904694247,312.46000000000004,0 days 00:00:00.080000
11431,1562904694247,313.26,0 days 00:00:00.090000
11435,1562904694247,313.45,0 days 00:00:00.100000
11439,1562904694247,312.99,0 days 00:00:00.110000
11443,1562904694247,312.99,0 days 00:00:00.120000
11447,1562904694247,314.0,0 days 00:00:00.130000
11451,1562904694247,315.40999999999997,0 days 00:00:00.140000
11455,1562904694247,286.31,0 days 00:00:00.150000
11459,1562904694247,289.75,0 days 00:00:00.160000
11463,1562904694247,324.01,0 days 00:00:00.170000
11467,1562904694247,327.53999999999996,0 days 00:00:00.180000
11471,1562904694247,330.88,0 days 00:00:00.190000
11475,1562904694247,328.8,0 days 00:00:00.200000
11479,1562904694247,327.6,0 days 00:00:00.210000
11483,1562904694247,328.15,0 days 00:00:00.220000
11487,1562904694247,329.47,0 days 00:00:00.230000
11491,1562904694247,331.1,0 days 00:00:00.240000
11495,1562904694247,332.2,0 days 00:00:00.250000
11499,1562904694247,334.53999999999996,0 days 00:00:00.260000
11503,1562904694247,334.53999999999996,0 days 00:00:00.270000
11507,1562904694247,334.78,0 days 00:00:00.280000
11511,1562904694247,334.81,0 days 00:00:00.290000
11515,1562904694247,334.93,0 days 00:00:00.300000
11519,1562904694247,334.6,0 days 00:00:00.310000
11523,1562904694247,333.49,0 days 00:00:00.320000
11527,1562904694247,333.25,0 days 00:00:00.330000
11531,1562904694247,332.88,0 days 00:00:00.340000
11535,1562904694247,331.96000000000004,0 days 00:00:00.350000
11539,1562904694247,330.76,0 days 00:00:00.360000
11543,1562904694247,330.7,0 days 00:00:00.370000
11547,1562904694247,329.53,0 days 00:00:00.380000
11551,1562904694247,329.19,0 days 00:00:00.390000
11555,1562904694247,328.33000000000004,0 days 00:00:00.400000
11559,1562904694247,327.26,0 days 00:00:00.410000
11563,1562904694247,327.01,0 days 00:00:00.420000
11567,1562904694247,326.03,0 days 00:00:00.430000
11571,1562904694247,324.65,0 days 00:00:00.440000
11575,1562904694247,324.56,0 days 00:00:00.450000
11579,1562904694247,324.37,0 days 00:00:00.460000
11583,1562904694247,323.55,0 days 00:00:00.470000
11587,1562904694247,323.3,0 days 00:00:00.480000
11591,1562904694247,322.07,0 days 00:00:00.490000
11595,1562904694247,321.03,0 days 00:00:00.500000
11599,1562904694247,320.94,0 days 00:00:00.510000
11603,1562904694247,319.89,0 days 00:00:00.520000
11607,1562904694247,318.97,0 days 00:00:00.530000
11611,1562904694247,319.13,0 days 00:00:00.540000
11615,1562904694247,318.16999999999996,0 days 00:00:00.550000
11619,1562904694247,317.96000000000004,0 days 00:00:00.560000
11623,1562904694247,316.82,0 days 00:00:00.570000
11627,1562904694247,316.61,0 days 00:00:00.580000
11631,1562904694247,316.52,0 days 00:00:00.590000
11635,1562904694247,315.38,0 days 00:00:00.600000
11639,1562904694247,314.91999999999996,0 days 00:00:00.610000
11643,1562904694247,314.4,0 days 00:00:00.620000
11647,1562904694247,314.46000000000004,0 days 00:00:00.630000
11651,1562904694247,314.03,0 days 00:00:00.640000
11655,1562904694247,313.75,0 days 00:00:00.650000
11659,1562904694247,313.65999999999997,0 days 00:00:00.660000
11663,1562904694247,251.68,0 days 00:00:00.670000
11667,1562904694247,311.2,0 days 00:00:00.680000
11671,1562904694247,311.63,0 days 00:00:00.690000
11675,1562904694247,311.78999999999996,0 days 00:00:00.700000
11679,1562904694247,311.7,0 days 00:00:00.710000
11683,1562904694247,311.45,0 days 00:00:00.720000
11687,1562904694247,259.39,0 days 00:00:00.730000
11691,1562904694247,257.78999999999996,0 days 00:00:00.740000
11695,1562904694247,257.90999999999997,0 days 00:00:00.750000
11699,1562904694247,257.18,0 days 00:00:00.760000
11703,1562904694247,256.9,0 days 00:00:00.770000
11707,1562904694247,256.72,0 days 00:00:00.780000
11711,1562904694247,256.78,0 days 00:00:00.790000
11715,1562904694247,256.96000000000004,0 days 00:00:00.800000
11719,1562904694247,257.05,0 days 00:00:00.810000
11723,1562904694247,256.99,0 days 00:00:00.820000
11727,1562904694247,256.93,0 days 00:00:00.830000
11731,1562904694247,257.66999999999996,0 days 00:00:00.840000
11735,1562904694247,258.65,0 days 00:00:00.850000
11739,1562904694247,258.89,0 days 00:00:00.860000
11743,1562904694247,259.39,0 days 00:00:00.870000
11747,1562904694247,262.09000000000003,0 days 00:00:00.880000
11751,1562904694247,266.45,0 days 00:00:00.890000
11755,1562904694247,228.23000000000002,0 days 00:00:00.900000
11759,1562904694247,263.22,0 days 00:00:00.910000
11763,1562904694247,274.03,0 days 00:00:00.920000
11767,1562904694247,272.43,0 days 00:00:00.930000
11771,1562904694247,276.64,0 days 00:00:00.940000
11775,1562904694247,273.02,0 days 00:00:00.950000
11779,1562904694247,275.13,0 days 00:00:00.960000
11783,1562904694247,252.26,0 days 00:00:00.970000
11787,1562904694247,198.11,0 days 00:00:00.980000
11791,1562904694247,274.8,0 days 00:00:00.990000
11795,1562904694247,279.06,0 days 00:00:01
11799,1562904694247,280.23,0 days 00:00:01.010000
11803,1562904694247,280.87,0 days 00:00:01.020000
11807,1562904694247,280.16999999999996,0 days 00:00:01.030000
11811,1562904694247,280.28999999999996,0 days 00:00:01.040000
11815,1562904694247,279.89,0 days 00:00:01.050000
11819,1562904694247,279.68,0 days 00:00:01.060000
11823,1562904694247,278.73,0 days 00:00:01.070000
11827,1562904694247,277.56,0 days 00:00:01.080000
11831,1562904694247,278.48,0 days 00:00:01.090000
11835,1562904694247,276.76,0 days 00:00:01.100000
11839,1562904694247,275.9,0 days 00:00:01.110000
11843,1562904694247,276.88,0 days 00:00:01.120000
11847,1562904694247,275.69,0 days 00:00:01.130000
11851,1562904694247,274.86,0 days 00:00:01.140000
11855,1562904694247,273.72,0 days 00:00:01.150000
11859,1562904694247,273.23,0 days 00:00:01.160000
11863,1562904694247,273.02,0 days 00:00:01.170000
11867,1562904694247,272.25,0 days 00:00:01.180000
11871,1562904694247,271.88,0 days 00:00:01.190000
11875,1562904694247,270.96000000000004,0 days 00:00:01.200000
11879,1562904694247,271.57,0 days 00:00:01.210000
11883,1562904694247,270.53,0 days 00:00:01.220000
11887,1562904694247,270.38,0 days 00:00:01.230000
11891,1562904694247,269.09000000000003,0 days 00:00:01.240000
11895,1562904694247,268.2,0 days 00:00:01.250000
11899,1562904694247,267.74,0 days 00:00:01.260000
11903,1562904694247,266.75,0 days 00:00:01.270000
11907,1562904694247,267.34000000000003,0 days 00:00:01.280000
11911,1562904694247,266.63,0 days 00:00:01.290000
11915,1562904694247,266.05,0 days 00:00:01.300000
11919,1562904694247,265.8,0 days 00:00:01.310000
11923,1562904694247,264.14,0 days 00:00:01.320000
11927,1562904694247,264.21000000000004,0 days 00:00:01.330000
11931,1562904694247,264.27,0 days 00:00:01.340000
11935,1562904694247,246.58,0 days 00:00:01.350000
11939,1562904694247,264.53999999999996,0 days 00:00:01.360000
11943,1562904694247,263.9,0 days 00:00:01.370000
11947,1562904694247,262.61,0 days 00:00:01.380000
11951,1562904694247,262.73,0 days 00:00:01.390000
11955,1562904694247,261.6,0 days 00:00:01.400000
11959,1562904694247,261.72,0 days 00:00:01.410000
11963,1562904694247,260.8,0 days 00:00:01.420000
11967,1562904694247,260.8,0 days 00:00:01.430000
11971,1562904694247,259.65999999999997,0 days 00:00:01.440000
11975,1562904694247,259.05,0 days 00:00:01.450000
11979,1562904694247,260.21000000000004,0 days 00:00:01.460000
11983,1562904694247,261.53,0 days 00:00:01.470000
11987,1562904694247,260.58000000000004,0 days 00:00:01.480000
11991,1562904694247,260.86,0 days 00:00:01.490000
11995,1562904694247,260.61,0 days 00:00:01.500000
11999,1562904694247,260.58000000000004,0 days 00:00:01.510000
12003,1562904694247,260.43,0 days 00:00:01.520000
12007,1562904694247,260.28,0 days 00:00:01.530000
12011,1562904694247,261.84000000000003,0 days 00:00:01.540000
12015,1562904694247,262.43,0 days 00:00:01.550000
12019,1562904694247,263.35,0 days 00:00:01.560000
12023,1562904694247,264.6,0 days 00:00:01.570000
12027,1562904694247,264.76,0 days 00:00:01.580000
12031,1562904694247,263.9,0 days 00:00:01.590000
12035,1562904694247,262.24,0 days 00:00:01.600000
12039,1562904694247,260.37,0 days 00:00:01.610000
12043,1562904694247,261.28999999999996,0 days 00:00:01.620000
12047,1562904694247,257.11,0 days 00:00:01.630000
12051,1562904694247,260.74,0 days 00:00:01.640000
12055,1562904694247,213.89,0 days 00:00:01.650000
12059,1562904694247,250.58,0 days 00:00:01.660000
12063,1562904694247,258.43,0 days 00:00:01.670000
12067,1562904694247,258.31,0 days 00:00:01.680000
12071,1562904694247,258.74,0 days 00:00:01.690000
12075,1562904694247,259.16999999999996,0 days 00:00:01.700000
12079,1562904694247,259.48,0 days 00:00:01.710000
12083,1562904694247,260.71000000000004,0 days 00:00:01.720000
12087,1562904694247,261.84000000000003,0 days 00:00:01.730000
12091,1562904694247,262.18,0 days 00:00:01.740000
12095,1562904694247,263.47,0 days 00:00:01.750000
12099,1562904694247,263.38,0 days 00:00:01.760000
12103,1562904694247,264.51,0 days 00:00:01.770000
12107,1562904694247,264.24,0 days 00:00:01.780000
12111,1562904694247,264.41999999999996,0 days 00:00:01.790000
12115,1562904694247,264.45,0 days 00:00:01.800000
12119,1562904694247,264.14,0 days 00:00:01.810000
12123,1562904694247,263.59000000000003,0 days 00:00:01.820000
12127,1562904694247,264.02,0 days 00:00:01.830000
12131,1562904694247,264.02,0 days 00:00:01.840000
12135,1562904694247,263.19,0 days 00:00:01.850000
12139,1562904694247,263.78,0 days 00:00:01.860000
12143,1562904694247,263.03999999999996,0 days 00:00:01.870000
12147,1562904694247,263.1,0 days 00:00:01.880000
12151,1562904757256,312.25,0 days 00:00:00
12155,1562904757256,312.06,0 days 00:00:00.010000
12159,1562904757256,311.88,0 days 00:00:00.020000
12163,1562904757256,310.56,0 days 00:00:00.030000
12167,1562904757256,310.38,0 days 00:00:00.040000
12171,1562904757256,310.28,0 days 00:00:00.050000
12175,1562904757256,310.22,0 days 00:00:00.060000
12179,1562904757256,310.13,0 days 00:00:00.070000
12183,1562904757256,311.2,0 days 00:00:00.080000
12187,1562904757256,311.33000000000004,0 days 00:00:00.090000
12191,1562904757256,311.6,0 days 00:00:00.100000
12195,1562904757256,311.85,0 days 00:00:00.110000
12199,1562904757256,311.63,0 days 00:00:00.120000
12203,1562904757256,312.95,0 days 00:00:00.130000
12207,1562904757256,314.34000000000003,0 days 00:00:00.140000
12211,1562904757256,291.37,0 days 00:00:00.150000
12215,1562904757256,275.44,0 days 00:00:00.160000
12219,1562904757256,318.6,0 days 00:00:00.170000
12223,1562904757256,322.5,0 days 00:00:00.180000
12227,1562904757256,326.58000000000004,0 days 00:00:00.190000
12231,1562904757256,325.39,0 days 00:00:00.200000
12235,1562904757256,327.16999999999996,0 days 00:00:00.210000
12239,1562904757256,329.99,0 days 00:00:00.220000
12243,1562904757256,332.23,0 days 00:00:00.230000
12247,1562904757256,334.6,0 days 00:00:00.240000
12251,1562904757256,335.46000000000004,0 days 00:00:00.250000
12255,1562904757256,337.48,0 days 00:00:00.260000
12259,1562904757256,337.94,0 days 00:00:00.270000
12263,1562904757256,338.03999999999996,0 days 00:00:00.280000
12267,1562904757256,338.19,0 days 00:00:00.290000
12271,1562904757256,338.0,0 days 00:00:00.300000
12275,1562904757256,337.57,0 days 00:00:00.310000
12279,1562904757256,336.78,0 days 00:00:00.320000
12283,1562904757256,336.25,0 days 00:00:00.330000
12287,1562904757256,336.07,0 days 00:00:00.340000
12291,1562904757256,335.15,0 days 00:00:00.350000
12295,1562904757256,334.08000000000004,0 days 00:00:00.360000
12299,1562904757256,333.15,0 days 00:00:00.370000
12303,1562904757256,333.15,0 days 00:00:00.380000
12307,1562904757256,332.78999999999996,0 days 00:00:00.390000
12311,1562904757256,331.65,0 days 00:00:00.400000
12315,1562904757256,330.48,0 days 00:00:00.410000
12319,1562904757256,330.7,0 days 00:00:00.420000
12323,1562904757256,329.26,0 days 00:00:00.430000
12327,1562904757256,328.06,0 days 00:00:00.440000
12331,1562904757256,328.12,0 days 00:00:00.450000
12335,1562904757256,327.16999999999996,0 days 00:00:00.460000
12339,1562904757256,326.89,0 days 00:00:00.470000
12343,1562904757256,325.53999999999996,0 days 00:00:00.480000
12347,1562904757256,325.69,0 days 00:00:00.490000
12351,1562904757256,324.68,0 days 00:00:00.500000
12355,1562904757256,324.44,0 days 00:00:00.510000
12359,1562904757256,323.12,0 days 00:00:00.520000
12363,1562904757256,322.81,0 days 00:00:00.530000
12367,1562904757256,321.98,0 days 00:00:00.540000
12371,1562904757256,321.86,0 days 00:00:00.550000
12375,1562904757256,320.72,0 days 00:00:00.560000
12379,1562904757256,320.45,0 days 00:00:00.570000
12383,1562904757256,319.49,0 days 00:00:00.580000
12387,1562904757256,319.52,0 days 00:00:00.590000
12391,1562904757256,318.23,0 days 00:00:00.600000
12395,1562904757256,318.11,0 days 00:00:00.610000
12399,1562904757256,318.27,0 days 00:00:00.620000
12403,1562904757256,318.02,0 days 00:00:00.630000
12407,1562904757256,317.07,0 days 00:00:00.640000
12411,1562904757256,316.66999999999996,0 days 00:00:00.650000
12415,1562904757256,315.75,0 days 00:00:00.660000
12419,1562904757256,253.68,0 days 00:00:00.670000
12423,1562904757256,314.64,0 days 00:00:00.680000
12427,1562904757256,314.7,0 days 00:00:00.690000
12431,1562904757256,314.83000000000004,0 days 00:00:00.700000
12435,1562904757256,314.8,0 days 00:00:00.710000
12439,1562904757256,314.43,0 days 00:00:00.720000
12443,1562904757256,258.62,0 days 00:00:00.730000
12447,1562904757256,258.07,0 days 00:00:00.740000
12451,1562904757256,257.85,0 days 00:00:00.750000
12455,1562904757256,256.78,0 days 00:00:00.760000
12459,1562904757256,256.53,0 days 00:00:00.770000
12463,1562904757256,256.47,0 days 00:00:00.780000
12467,1562904757256,255.98,0 days 00:00:00.790000
12471,1562904757256,257.27,0 days 00:00:00.800000
12475,1562904757256,257.15,0 days 00:00:00.810000
12479,1562904757256,258.37,0 days 00:00:00.820000
12483,1562904757256,257.57,0 days 00:00:00.830000
12487,1562904757256,258.43,0 days 00:00:00.840000
12491,1562904757256,258.99,0 days 00:00:00.850000
12495,1562904757256,259.08000000000004,0 days 00:00:00.860000
12499,1562904757256,260.37,0 days 00:00:00.870000
12503,1562904757256,262.15,0 days 00:00:00.880000
12507,1562904757256,266.69,0 days 00:00:00.890000
12511,1562904757256,266.26,0 days 00:00:00.900000
12515,1562904757256,199.45999999999998,0 days 00:00:00.910000
12519,1562904757256,271.05,0 days 00:00:00.920000
12523,1562904757256,272.0,0 days 00:00:00.930000
12527,1562904757256,273.65999999999997,0 days 00:00:00.940000
12531,1562904757256,275.47,0 days 00:00:00.950000
12535,1562904757256,277.87,0 days 00:00:00.960000
12539,1562904757256,199.8,0 days 00:00:00.970000
12543,1562904757256,271.2,0 days 00:00:00.980000
12547,1562904757256,282.32,0 days 00:00:00.990000
12551,1562904757256,282.32,0 days 00:00:01
12555,1562904757256,281.91999999999996,0 days 00:00:01.010000
12559,1562904757256,283.48,0 days 00:00:01.020000
12563,1562904757256,282.47,0 days 00:00:01.030000
12567,1562904757256,281.77,0 days 00:00:01.040000
12571,1562904757256,281.37,0 days 00:00:01.050000
12575,1562904757256,279.91999999999996,0 days 00:00:01.060000
12579,1562904757256,280.53999999999996,0 days 00:00:01.070000
12583,1562904757256,280.81,0 days 00:00:01.080000
12587,1562904757256,281.21000000000004,0 days 00:00:01.090000
12591,1562904757256,279.0,0 days 00:00:01.100000
12595,1562904757256,279.62,0 days 00:00:01.110000
12599,1562904757256,277.28,0 days 00:00:01.120000
12603,1562904757256,277.81,0 days 00:00:01.130000
12607,1562904757256,277.01,0 days 00:00:01.140000
12611,1562904757256,276.61,0 days 00:00:01.150000
12615,1562904757256,276.15,0 days 00:00:01.160000
12619,1562904757256,275.32,0 days 00:00:01.170000
12623,1562904757256,274.7,0 days 00:00:01.180000
12627,1562904757256,274.03,0 days 00:00:01.190000
12631,1562904757256,274.27,0 days 00:00:01.200000
12635,1562904757256,272.52,0 days 00:00:01.210000
12639,1562904757256,272.25,0 days 00:00:01.220000
12643,1562904757256,271.08000000000004,0 days 00:00:01.230000
12647,1562904757256,271.63,0 days 00:00:01.240000
12651,1562904757256,271.27,0 days 00:00:01.250000
12655,1562904757256,270.9,0 days 00:00:01.260000
12659,1562904757256,269.55,0 days 00:00:01.270000
12663,1562904757256,268.78,0 days 00:00:01.280000
12667,1562904757256,267.61,0 days 00:00:01.290000
12671,1562904757256,267.0,0 days 00:00:01.300000
12675,1562904757256,267.46000000000004,0 days 00:00:01.310000
12679,1562904757256,266.35,0 days 00:00:01.320000
12683,1562904757256,265.1,0 days 00:00:01.330000
12687,1562904757256,265.15999999999997,0 days 00:00:01.340000
12691,1562904757256,265.07,0 days 00:00:01.350000
12695,1562904757256,262.15,0 days 00:00:01.360000
12699,1562904757256,265.1,0 days 00:00:01.370000
12703,1562904757256,242.16000000000003,0 days 00:00:01.380000
